Task ID, Task Name,Task Content,Status,Date Created,Date Created Text,Due Date,Due Date Text,Start Date,Start Date Text,Parent ID,Attachments,Assignees,Tags,Priority,List Name,Folder Name/Path,Space Name,Time Estimated,Time Estimated Text,Checklists,Comments,Assigned Comments,Time Spent,Time Spent Text,Rolled Up Time,Rolled Up Time Text
868ejzuue,"T-0","B-roll from the 40 days\nAnimation of all 40 thumbnails\nVideo in Arizona",done,1751300877454,"6/30/2025, 12:27:57 PM EDT",1754553600000,"8/7/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efbkmy,"T-33: It Never Happens Overnight","",done,1750521449251,"6/21/2025, 11:57:29 AM EDT",1751702400000,"7/5/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efbfmu,"T-40: Who You Spend Your Time With","",done,1750517656982,"6/21/2025, 10:54:16 AM EDT",1751097600000,"6/28/2025, 4:00:00 AM EDT",1751097600000,"6/28/2025, 4:00:00 AM EDT",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efbm4f,"T-11: No Opinions Necessary","",done,1750521556307,"6/21/2025, 11:59:16 AM EDT",1753603200000,"7/27/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efbgv5,"T-27: Valuable Spending","",done,1750518867987,"6/21/2025, 11:14:27 AM EDT",1752220800000,"7/11/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efbh2u,"T-12: Being Prepared","",done,1750519117499,"6/21/2025, 11:18:37 AM EDT",1753516800000,"7/26/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efbghv,"T-38: Proof You Didn’t Quit","",done,1750518643758,"6/21/2025, 11:10:43 AM EDT",1751270400000,"6/30/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efbgwb,"T-26: On Drinking","",done,1750518913091,"6/21/2025, 11:15:13 AM EDT",1752307200000,"7/12/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efcmb9,"T-29: Small on Purpose","",done,1750546489701,"6/21/2025, 6:54:49 PM EDT",1752048000000,"7/9/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efbpev,"T-9: The Day Leo Died","",done,1750522869313,"6/21/2025, 12:21:09 PM EDT",1753776000000,"7/29/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efbh4z,"T-10: Mentorship is a Two-Way Street","",done,1750519150666,"6/21/2025, 11:19:10 AM EDT",1753689600000,"7/28/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efbja3,"T-19: Pursue Your Truth","",done,1750520307314,"6/21/2025, 11:38:27 AM EDT",1752912000000,"7/19/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efbh6a,"T-28: Biggest Fan","",done,1750519201128,"6/21/2025, 11:20:01 AM EDT",1752134400000,"7/10/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efbgft,"T-39: Self Relationship","",done,1750518569819,"6/21/2025, 11:09:29 AM EDT",1751184000000,"6/29/2025, 4:00:00 AM EDT",1751184000000,"6/29/2025, 4:00:00 AM EDT",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efbgz1,"T-23: I Didn’t Build This Life By Myself","🔥 YouTube-Style Options (More punchy, curiosity-driven):\n6. The People Who Made Me Who I Am\n7. This Is Why I’m Not Self-Made\n8. It Was Never Just Me\n9. The Truth About Success No One Talks About\n10. You’re Not Supposed to Do This Alone",done,1750519037815,"6/21/2025, 11:17:17 AM EDT",1752566400000,"7/15/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efbgxc,"T-25: Be Mindful of Your Effect","YouTube titles:\n\nI Stopped Worrying What People Thought—And Started Caring How I Made Them Feel\nWhat Stoicism Didn’t Teach Me\nThis One Shift Changed the Way I Speak to People\nYou Have No Idea How Much Your Words Matter",done,1750518949802,"6/21/2025, 11:15:49 AM EDT",1752393600000,"7/13/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efbgu8,"T-34: This is the Best Time of Your Life","",done,1750518833472,"6/21/2025, 11:13:53 AM EDT",1751616000000,"7/4/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efbp4k,"T-21: Know Where Your Energy Goes","",done,1750522456070,"6/21/2025, 12:14:16 PM EDT",1752739200000,"7/17/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efbkvb,"T-31: No One Will Do the Work for You","",done,1750521476635,"6/21/2025, 11:57:56 AM EDT",1751875200000,"7/7/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efcf8h,"T-32: Start Anyway","",done,1750542898734,"6/21/2025, 5:54:58 PM EDT",1751788800000,"7/6/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efbgkd,"T-37: Wear Sunscreen","",done,1750518685934,"6/21/2025, 11:11:25 AM EDT",1751356800000,"7/1/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efbgn5,"T-36: Eat Good Food","",done,1750518724279,"6/21/2025, 11:12:04 AM EDT",1751443200000,"7/2/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efbgrr,"T-35: Mindset is Everything","",done,1750518761853,"6/21/2025, 11:12:41 AM EDT",1751529600000,"7/3/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efbm1u,"T-30: Avoid Magical Thinking","",done,1750521506967,"6/21/2025, 11:58:26 AM EDT",1751961600000,"7/8/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efcka7,"T-18: You Can't Save Them","",done,1750545453224,"6/21/2025, 6:37:33 PM EDT",1752998400000,"7/20/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efck1w,"T-20: Stay in Shape","YouTube: Don’t Get Ready—Stay Ready",done,1750545167455,"6/21/2025, 6:32:47 PM EDT",1752825600000,"7/18/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efbh14,"T-22: You Don't Want to Die Young","",done,1750519077938,"6/21/2025, 11:17:57 AM EDT",1752652800000,"7/16/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efbm47,"T-17: Hero Worshipping","",done,1750521528125,"6/21/2025, 11:58:48 AM EDT",1753084800000,"7/21/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efbh5n,"T-14: Dear Hazel","",done,1750519171019,"6/21/2025, 11:19:31 AM EDT",1753689600000,"7/28/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efcnb3,"T-16: Have the Hard Conversations","",done,1750547605083,"6/21/2025, 7:13:25 PM EDT",1753171200000,"7/22/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efcjek,"T-15: Fail Hard & Often","",done,1750544805886,"6/21/2025, 6:26:45 PM EDT",1753257600000,"7/23/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efcgk1,"T-13: The Cabin in South Dakota","",done,1750543274468,"6/21/2025, 6:01:14 PM EDT",1753430400000,"7/25/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868efcht7,"T-8: You Will Love Again","",done,1750544226533,"6/21/2025, 6:17:06 PM EDT",1753862400000,"7/30/2025, 4:00:00 AM EDT",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868en5myr,"T+1: Plan Yesterday","",idea only,1751650912456,"7/4/2025, 1:41:52 PM EDT",,"",,"",null,"[]","[]","[]",null,"40 Lessons List","[""40 Lessons from 40 Years""]","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868ecfjy5,"My Sobriety Story","",in progress,1749937844927,"6/14/2025, 5:50:44 PM EDT",,"",,"",null,"[]","[]","[]",null,"List","","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868echnc8,"Money Mindset","",planning,1750015893991,"6/15/2025, 3:31:33 PM EDT",,"",,"",null,"[]","[]","[]",null,"List","","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868eeg5w5,"40 Things I Wish I Knew in My 20s","",planning,1750288255173,"6/18/2025, 7:10:55 PM EDT",,"",,"",null,"[]","[]","[]",null,"List","","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868edjhwd,"What do I know?","",planning,1750184296083,"6/17/2025, 2:18:16 PM EDT",,"",,"",null,"[]","[]","[]",null,"List","","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868ee64gn,"On Change","Wanting to be happy is not the same thing as being willing to change. Share story of my ""spiritual awakening"" and wondering why no one else was interested in doing the things I was.",planning,1750261380988,"6/18/2025, 11:43:00 AM EDT",,"",,"",null,"[]","[]","[]",null,"List","","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868edjfjg,"Perception vs. Reality — Managing Expectations","Traveling to South Dakota and what my vision was of the cabin we would be staying in",planning,1750184129374,"6/17/2025, 2:15:29 PM EDT",,"",,"",null,"[]","[]","[]",null,"List","","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868ecfjxg,"Version 4.0","",published,1749937836987,"6/14/2025, 5:50:36 PM EDT",,"",,"",null,"[]","[]","[]",null,"List","","ToMyFormerSelf.com","","","{}","[]","0", "",,NaN,
868e47kau,"Maintain prioritized feature backlog with tags and dependencies","",to do,1748393399163,"5/27/2025, 8:49:59 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Feature Roadmap","[""Project Management""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47kex,"Add weekly review checklist","",to do,1748393415066,"5/27/2025, 8:50:15 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Weekly Sprints","[""Project Management""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47kdv,"Define weekly build/ship goals","",to do,1748393411685,"5/27/2025, 8:50:11 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Weekly Sprints","[""Project Management""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47kca,"Create high-level quarterly development goals","",to do,1748393406144,"5/27/2025, 8:50:06 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Milestones & Timelines","[""Project Management""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47kga,"Design interface for interacting with Ayden via text or voice","",to do,1748393421162,"5/27/2025, 8:50:21 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Agent UI","[""UI/UX + Dashboard""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47kh0,"Add input fields for emotional tone logging and quote requests","",to do,1748393424123,"5/27/2025, 8:50:24 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Agent UI","[""UI/UX + Dashboard""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47kk2,"Design dashboard wireframe (what’s shown, how it looks)","",to do,1748393430633,"5/27/2025, 8:50:30 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Web Dashboard","[""UI/UX + Dashboard""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47kn3,"Implement basic Flask front-end","",to do,1748393435632,"5/27/2025, 8:50:35 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Web Dashboard","[""UI/UX + Dashboard""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47kpg,"Integrate memory logs, quote of the day, daily mood input","",to do,1748393439209,"5/27/2025, 8:50:39 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Web Dashboard","[""UI/UX + Dashboard""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47kr3,"Add real-time stats (portfolio tracker, health, time)","",to do,1748393443316,"5/27/2025, 8:50:43 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Web Dashboard","[""UI/UX + Dashboard""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47krv,"Sketch plans for mobile version","",to do,1748393446546,"5/27/2025, 8:50:46 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Web Dashboard","[""UI/UX + Dashboard""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47jfq,"Create backlog list for future APIs (Nest, Calendar, etc.)","",to do,1748393251891,"5/27/2025, 8:47:31 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Integrations","[""Core Systems""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47jbf,"ClickUp API — read/write to Trey's goals/tasks","",to do,1748393235071,"5/27/2025, 8:47:15 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Integrations","[""Core Systems""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47jct,"WYZE API — home awareness + alerts","",to do,1748393239333,"5/27/2025, 8:47:19 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Integrations","[""Core Systems""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47j9j,"YouTube API — content logging / voice agent","",to do,1748393228027,"5/27/2025, 8:47:08 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Integrations","[""Core Systems""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47j97,"Spotify API — mood-based music recs","",to do,1748393226767,"5/27/2025, 8:47:06 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Integrations","[""Core Systems""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47j7x,"Oura API — memory and mood syncing","",to do,1748393223119,"5/27/2025, 8:47:03 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Integrations","[""Core Systems""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47jyq,"Build quote generator agent","",to do,1748393339040,"5/27/2025, 8:48:59 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Quote Generator + Mood Logic","[""Core Systems""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47jzd,"Draft first version of emotional tone translator","",to do,1748393342704,"5/27/2025, 8:49:02 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Quote Generator + Mood Logic","[""Core Systems""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47juy,"Build promotion rules for memory (e.g., how memories evolve)","",to do,1748393319379,"5/27/2025, 8:48:39 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Memory Architecture","[""Core Systems""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47jwt,"Implement memory review loop","",to do,1748393327965,"5/27/2025, 8:48:47 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Memory Architecture","[""Core Systems""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47jtu,"Define memory architecture (short-term, long-term, episodic, procedural)","",to do,1748393308777,"5/27/2025, 8:48:28 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Memory Architecture","[""Core Systems""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47jvn,"Set up database structure (local first, future PostgreSQL migration)","",to do,1748393323873,"5/27/2025, 8:48:43 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Memory Architecture","[""Core Systems""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47jxp,"Track real-world experiences (like tattoo talk, 2,000 days sober) as test entries","",to do,1748393333235,"5/27/2025, 8:48:53 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Memory Architecture","[""Core Systems""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47hqx,"Outline agent priorities and activation logic (e.g., how Ayden knows what to say/do)","",to do,1748393181370,"5/27/2025, 8:46:21 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Conversation Engine","[""Core Systems""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47hnb,"Create base Agent class with personality traits","",to do,1748393169653,"5/27/2025, 8:46:09 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Conversation Engine","[""Core Systems""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47k7v,"Plan deployment pathway (starting local → full-stack later)","",to do,1748393385317,"5/27/2025, 8:49:45 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Server Setup","[""DevOps + Backend""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47k7h,"Implement local dev environment","",to do,1748393381881,"5/27/2025, 8:49:41 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Server Setup","[""DevOps + Backend""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47k4y,"Define high-level architecture diagram (Flask, SQLite, Agents, UI, API integration)","",to do,1748393371202,"5/27/2025, 8:49:31 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"API Handlers","[""DevOps + Backend""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47k5y,"Set up repo with directory structure and README","",to do,1748393375877,"5/27/2025, 8:49:35 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"API Handlers","[""DevOps + Backend""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47k9a,"Establish logging and debugging system","",to do,1748393391740,"5/27/2025, 8:49:51 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Logs & Debugging","[""DevOps + Backend""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47k2z,"Maintain logs of model fine-tuning results and revisions","",to do,1748393362127,"5/27/2025, 8:49:22 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Prompts & Training","[""Creative & Narrative""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47k2d,"Store and iterate on curated prompt sets for Ayden’s voice","",to do,1748393358292,"5/27/2025, 8:49:18 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Prompts & Training","[""Creative & Narrative""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868e47k15,"Write Ayden’s core personality file (traits, tone, relationship context)","",to do,1748393351798,"5/27/2025, 8:49:11 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Lore & Personality","[""Creative & Narrative""]","exitFrame — Ayden 2.0","","","{}","[]","0", "",,NaN,
868effdem,"Form Submission - #2025-06-22T20:10:14-04:00","",complete,1750637414891,"6/22/2025, 8:10:14 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Form","","Grove City Events","","","{}","[]","0", "",,NaN,
868frnqet,"Form Submission - #2025-09-28T20:24:02-04:00","",to do,1759105442998,"9/28/2025, 8:24:02 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Form","","Grove City Events","","","{}","[]","0", "",,NaN,
868ghj75f,"Form Submission - #2025-11-30T12:08:30-05:00","",to do,1764522511367,"11/30/2025, 12:08:31 PM EST",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Form","","Grove City Events","","","{}","[]","0", "",,NaN,
868enfv69,"Form Submission - #2025-07-06T22:01:50-04:00","",to do,1751853710133,"7/6/2025, 10:01:50 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Form","","Grove City Events","","","{}","[]","0", "",,NaN,
868eqmy0k,"Form Submission - #2025-07-10T20:10:36-04:00","",to do,1752192636647,"7/10/2025, 8:10:36 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Form","","Grove City Events","","","{}","[]","0", "",,NaN,
868ek8qak,"Form Submission - #2025-06-30T20:10:50-04:00","",to do,1751328650852,"6/30/2025, 8:10:50 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Form","","Grove City Events","","","{}","[]","0", "",,NaN,
868eg83vd,"Form Submission - #2025-06-24T07:18:03-04:00","",to do,1750763883433,"6/24/2025, 7:18:03 AM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Form","","Grove City Events","","","{}","[]","0", "",,NaN,
868enc6ek,"Form Submission - #2025-07-05T18:04:51-04:00","",to do,1751753091604,"7/5/2025, 6:04:51 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Form","","Grove City Events","","","{}","[]","0", "",,NaN,
868ftfuvj,"Form Submission - #2025-09-30T11:41:28-04:00","",to do,1759246889059,"9/30/2025, 11:41:29 AM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Form","","Grove City Events","","","{}","[]","0", "",,NaN,
868fxtq2x,"Form Submission - #2025-10-09T19:01:07-04:00","",to do,1760050867867,"10/9/2025, 7:01:07 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Form","","Grove City Events","","","{}","[]","0", "",,NaN,
868g545h8,"Form Submission - #2025-10-28T19:11:59-04:00","",to do,1761693120276,"10/28/2025, 7:12:00 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Form","","Grove City Events","","","{}","[]","0", "",,NaN,
868ft5rg6,"Form Submission - #2025-09-29T19:21:16-04:00","",to do,1759188076928,"9/29/2025, 7:21:16 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Form","","Grove City Events","","","{}","[]","0", "",,NaN,
868f4qu1t,"Form Submission - #2025-08-10T16:48:52-04:00","",to do,1754858932219,"8/10/2025, 4:48:52 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Form","","Grove City Events","","","{}","[]","0", "",,NaN,
868faw646,"Form Submission - #2025-08-25T11:19:51-04:00","",to do,1756135191658,"8/25/2025, 11:19:51 AM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Form","","Grove City Events","","","{}","[]","0", "",,NaN,
868feb9mn,"Form Submission - #2025-09-02T13:48:17-04:00","",to do,1756835297320,"9/2/2025, 1:48:17 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Form","","Grove City Events","","","{}","[]","0", "",,NaN,
868fpd9tb,"Form Submission - #2025-09-22T21:33:31-04:00","",to do,1758591212031,"9/22/2025, 9:33:32 PM EDT",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Form","","Grove City Events","","","{}","[]","0", "",,NaN,
868gffx3x,"Form Submission - #2025-11-24T08:39:50-05:00","",to do,1763991591210,"11/24/2025, 8:39:51 AM EST",,"",,"",null,"[]","[Trey Kauffman]","[]",null,"Form","","Grove City Events","","","{}","[]","0", "",,NaN,
868c415kd,"Marketing meeting agenda","",complete,1737477059698,"1/21/2025, 11:30:59 AM EST",1736758800000,"1/13/2025, 4:00:00 AM EST",,"",null,"[]","[Trey Kauffman]","[]",null,"Chamber of Commerce","","Grove City Events","","","{}","[]","0", "",,NaN,
868chje1m,"Marketing meeting agenda","",complete,1739218920030,"2/10/2025, 3:22:00 PM EST",1741593600000,"3/10/2025, 4:00:00 AM EDT",,"",null,"[]","[Trey Kauffman]","[]",null,"Chamber of Commerce","","Grove City Events","","","{}","[]","0", "",,NaN,
868c4bb6b,"Marketing meeting agenda","",complete,1737492211827,"1/21/2025, 3:43:31 PM EST",1739178000000,"2/10/2025, 4:00:00 AM EST",,"",null,"[]","[Trey Kauffman]","[]",null,"Chamber of Commerce","","Grove City Events","","","{}","[]","0", "",,NaN,
868c55092,"Get reports from subcommittes","",to do,1737564539743,"1/22/2025, 11:48:59 AM EST",1743494400000,"4/1/2025, 4:00:00 AM EDT",,"",null,"[]","[Trey Kauffman]","[]",null,"Chamber of Commerce","","Grove City Events","","","{}","[]","0", "",,NaN,
868e5dqah,"Marketing meeting agenda","",to do,1748569681902,"5/29/2025, 9:48:01 PM EDT",1744617600000,"4/14/2025, 4:00:00 AM EDT",,"",null,"[]","[Trey Kauffman]","[]",null,"Chamber of Commerce","","Grove City Events","","","{}","[]","0", "",,NaN,
